competitorId,competitorName,firstName,lastName,status,gender,countryOfOriginCode,countryOfOriginName,regionId,regionName,affiliateId,affiliateName,age,height,weight,overallRank,overallScore,genderId,year
67639,Fabian De Gaillande,Fabian,De Gaillande,ACT,M,,,3,Australia,473,CrossFit Reebok Gold Coast,34,,,20176,114679,1,2012
76795,Daniel DeSantis,Daniel,DeSantis,ACT,M,,,9,Mid Atlantic,1015,,26,,,20177,114680,1,2012
13985,Luke Pliakis,Luke,Pliakis,ACT,M,,,6,Central East,1039,CrossFit CLE,32,,,20178,114696,1,2012
41067,Evan Kalaher,Evan,Kalaher,ACT,M,,,11,North East,1911,,22,,,20179,114701,1,2012
15082,Shane Morinville,Shane,Morinville,ACT,M,,,13,North West,491,Boise CrossFit,34,,,20179,114701,1,2012
53953,Joe Casio,Joe,Casio,ACT,M,,,16,Southern California,1561,,32,,,20181,114706,1,2012
61962,Eddie Mata,Eddie,Mata,ACT,M,,,16,Southern California,1912,Brick CrossFit,36,,,20182,114713,1,2012
72451,Daniel Garcia,Daniel,Garcia,ACT,M,,,15,South East,2955,,34,,,20183,114716,1,2012
10350,Eric Enos,Eric,Enos,ACT,M,,,6,Central East,3060,,43,,,20183,114716,1,2012
53740,Gilberto Sanchez,Gilberto,Sanchez,ACT,M,,,14,South Central,1074,,34,,,20185,114717,1,2012
77712,Peter Witherow,Peter,Witherow,ACT,M,,,16,Southern California,472,CrossFit Kinnick,43,,,20186,114721,1,2012
49632,Tony Walker,Tony,Walker,ACT,M,,,6,Central East,2249,,40,,,20187,114728,1,2012
61562,Jamie Badesso,Jamie,Badesso,ACT,M,,,3,Australia,223,,38,,,20188,114736,1,2012
25738,Raymond Firme,Raymond,Firme,ACT,M,,,2,Asia,2731,Shogun CrossFit,32,,,20189,114759,1,2012
58268,Chris Fishwick,Chris,Fishwick,ACT,M,,,3,Australia,248,CrossFit 42 South,36,,,20190,114764,1,2012
9778,Johannes Schmidl,Johannes,Schmidl,ACT,M,,,7,Europe,2138,CrossFit Ansbach,28,,,20191,114770,1,2012
39955,Ben Smith,Ben,Smith,ACT,M,,,15,South East,732,,35,,,20192,114771,1,2012
71418,Tim Czizek,Tim,Czizek,ACT,M,,,6,Central East,2249,,44,,,20193,114776,1,2012
10293,Enrique Cerda,Enrique,Cerda,ACT,M,,,8,Latin America,186,,25,,,20194,114803,1,2012
31191,Jackson Robinson,Jackson,Robinson,ACT,M,,,16,Southern California,1130,Paradiso CrossFit,30,,,20195,114804,1,2012
60922,Toby Marlatt,Toby,Marlatt,ACT,M,,,13,North West,93,CrossFit 7220,40,,,20196,114805,1,2012
67331,Jason Anderson,Jason,Anderson,ACT,M,,,10,North Central,2094,,35,,,20197,114807,1,2012
9642,Jerry Castro,Jerry,Castro,ACT,M,,,14,South Central,847,Atomic CrossFit,30,,,20198,114809,1,2012
51349,Simon Wiese,Simon,Wiese,ACT,M,,,3,Australia,1363,CrossFit Darwin,39,,,20199,114814,1,2012
57678,Esteban Castillo,Esteban,Castillo,ACT,M,,,8,Latin America,3272,CrossFit 502,23,,,20200,114820,1,2012
57908,Marco Guerra,Marco,Guerra,ACT,M,,,14,South Central,643,CrossFit West Houston,32,,,20201,114828,1,2012
18068,Juan Antonio Romero Navarro,Juan Antonio,Romero Navarro,ACT,M,,,8,Latin America,880,CrossFit Santiago,30,,,20202,114850,1,2012
6376,David McMullin,David,McMullin,ACT,M,,,9,Mid Atlantic,870,CrossFit Pittsburgh,35,,,20203,114860,1,2012
30947,James Hanks,James,Hanks,ACT,M,,,13,North West,3185,,41,,,20204,114878,1,2012
30029,Richard Moore,Richard,Moore,ACT,M,,,13,North West,1974,VSAC CrossFit,30,,,20205,114881,1,2012
24233,Craig Wilschefski,Craig,Wilschefski,ACT,M,,,3,Australia,1690,CrossFit Perth,34,,,20205,114881,1,2012
20599,Brad Berg,Brad,Berg,ACT,M,,,9,Mid Atlantic,1123,RARE CrossFit,38,,,20207,114888,1,2012
40111,Timothy Tarvin,Timothy,Tarvin,ACT,M,,,9,Mid Atlantic,2340,Patriot CrossFit,34,,,20208,114898,1,2012
39507,Matthew Casey,Matthew,Casey,ACT,M,,,3,Australia,1843,,31,,,20209,114910,1,2012
77559,Galen Newton,Galen,Newton,ACT,M,,,16,Southern California,1912,Brick CrossFit,30,,,20210,114911,1,2012
76063,Ariel Sandoval,Ariel,Sandoval,ACT,M,,,16,Southern California,1130,Paradiso CrossFit,30,,,20211,114921,1,2012
26581,Adam Blair,Adam,Blair,ACT,M,,,3,Australia,2943,,27,,,20212,114928,1,2012
27214,Rick Graybill,Rick,Graybill,ACT,M,,,9,Mid Atlantic,3087,CrossFit Hershey,42,,,20212,114928,1,2012
19912,James Fleischhauer,James,Fleischhauer,ACT,M,,,11,North East,3199,CrossFit Rockland,30,,,20214,114930,1,2012
33014,Alan Malla,Alan,Malla,ACT,M,,,13,North West,659,King County CrossFit,40,,,20215,114931,1,2012
50704,Thuan Dang,Thuan,Dang,ACT,M,,,9,Mid Atlantic,840,CrossFit Ocean City,40,,,20216,114932,1,2012
76274,Guillaume Finet,Guillaume,Finet,ACT,M,,,16,Southern California,2003,,35,,,20217,114943,1,2012
55014,Modou Gueye,Modou,Gueye,ACT,M,,,7,Europe,2048,CrossFit Cantù,34,,,20218,114944,1,2012
2061,David Sullenberger,David,Sullenberger,ACT,M,,,6,Central East,1008,Practice CrossFit,38,,,20219,114945,1,2012
40306,Jeff Clinton,Jeff,Clinton,ACT,M,,,11,North East,837,CrossFit NYC,44,,,20220,114951,1,2012
22726,Shawn Torres,Shawn,Torres,ACT,M,,,16,Southern California,1409,,42,,,20221,114971,1,2012
41227,LUKE STEWART,LUKE,STEWART,ACT,M,,,3,Australia,1583,CrossFit The Stables,40,,,20222,114988,1,2012
48505,Branden Bates,Branden,Bates,ACT,M,,,12,Northern California,2475,,34,,,20223,115003,1,2012
54229,Carl Alfonso,Carl,Alfonso,ACT,M,,,1,Africa,1543,CrossFit Jozi,28,,,20224,115020,1,2012
11467,Robert DeWees,Robert,DeWees,ACT,M,,,15,South East,1638,,40,,,20225,115030,1,2012
3590,Wil Lumpkin,Wil,Lumpkin,ACT,M,,,15,South East,1501,,42,,,20226,115031,1,2012
72293,Jonathan Welker,Jonathan,Welker,ACT,M,,,9,Mid Atlantic,2436,,24,,,20227,115032,1,2012
50356,Sebastian Palaszewski,Sebastian,Palaszewski,ACT,M,,,4,Canada East,2700,,28,,,20228,115052,1,2012
59698,Paul Ridley,Paul,Ridley,ACT,M,,,10,North Central,1568,,29,,,20229,115058,1,2012
20583,Matt Greenburg,Matt,Greenburg,ACT,M,,,10,North Central,2216,CrossFit Champaign-Urbana (CU),35,,,20230,115067,1,2012
6992,Rached Cherradi,Rached,Cherradi,ACT,M,,,7,Europe,0,,42,,,20231,115071,1,2012
5465,Thomas Holt,Thomas,Holt,ACT,M,,,13,North West,1012,,44,,,20232,115076,1,2012
5950,Alexander Menzel,Alexander,Menzel,ACT,M,,,7,Europe,372,CrossFit Oslo,28,,,20233,115079,1,2012
56931,Rob Overall,Rob,Overall,ACT,M,,,15,South East,2151,CrossFit eXalted,43,,,20234,115089,1,2012
24873,Sami Lamppu,Sami,Lamppu,ACT,M,,,7,Europe,0,,36,,,20235,115098,1,2012
23479,David Chung,David,Chung,ACT,M,,,16,Southern California,1130,Paradiso CrossFit,28,,,20235,115098,1,2012
37351,Nick Nappi,Nick,Nappi,ACT,M,,,11,North East,2250,CrossFit Woburn,29,,,20237,115100,1,2012
74806,Joseph de Armas,Joseph,de Armas,ACT,M,,,15,South East,902,,29,,,20238,115104,1,2012
66753,Jacob Cunningham,Jacob,Cunningham,ACT,M,,,9,Mid Atlantic,1679,,27,,,20239,115116,1,2012
44440,Aaron Dusatko,Aaron,Dusatko,ACT,M,,,14,South Central,1114,,37,,,20240,115126,1,2012
20271,Todd Binion,Todd,Binion,ACT,M,,,14,South Central,560,,41,,,20241,115128,1,2012
71470,Sean McArdle,Sean,McArdle,ACT,M,,,15,South East,628,,41,,,20242,115132,1,2012
26132,Stephen Oakham,Stephen,Oakham,ACT,M,,,7,Europe,671,CrossFit Reading,39,,,20243,115135,1,2012
38267,Yaseen Kafafi,Yaseen,Kafafi,ACT,M,,,2,Asia,1425,,27,,,20244,115140,1,2012
50251,Reginald Roque,Reginald,Roque,ACT,M,,,12,Northern California,961,,31,,,20245,115161,1,2012
64484,Quintin Riddell,Quintin,Riddell,ACT,M,,,3,Australia,2657,Mount CrossFit,29,,,20246,115167,1,2012
25233,Bastian Biller,Bastian,Biller,ACT,M,,,7,Europe,3114,Riginal CrossFit Nürnberg,29,,,20247,115168,1,2012
43264,Raj Dhanjal,Raj,Dhanjal,ACT,M,,,3,Australia,577,,32,,,20248,115169,1,2012
79574,Justin McAneny,Justin,McAneny,ACT,M,,,9,Mid Atlantic,1624,CrossFit Inspire,30,,,20249,115180,1,2012
65852,Broc Miller,Broc,Miller,ACT,M,,,16,Southern California,2129,CrossFit N2O,27,,,20250,115200,1,2012
49758,adrian flynn,adrian,flynn,ACT,M,,,5,Canada West,0,,36,,,20251,115210,1,2012
54680,Douglas Gaudieri,Douglas,Gaudieri,ACT,M,,,11,North East,1759,,39,,,20252,115226,1,2012
61403,Wiliam Russell,Wiliam,Russell,ACT,M,,,9,Mid Atlantic,772,,37,,,20253,115237,1,2012
64654,Christopher Le Cerf,Christopher,Le Cerf,ACT,M,,,3,Australia,2420,CrossFit BodiComplete,23,,,20254,115270,1,2012
72249,Don Moody,Don,Moody,ACT,M,,,13,North West,1693,FallOut CrossFit,42,,,20255,115274,1,2012
4492,Saul Keeton,Saul,Keeton,ACT,M,,,6,Central East,0,,39,,,20256,115277,1,2012
77669,Michael Tassan,Michael,Tassan,ACT,M,,,16,Southern California,1141,,41,,,20257,115293,1,2012
14949,Justin Zamora,Justin,Zamora,ACT,M,,,4,Canada East,65,CrossFit YUL,26,,,20258,115314,1,2012
80309,John Gill,John,Gill,ACT,M,,,11,North East,2016,,41,,,20259,115343,1,2012
60860,adam bible,adam,bible,ACT,M,,,9,Mid Atlantic,0,,38,,,20260,115351,1,2012
57956,Evan Daily,Evan,Daily,ACT,M,,,3,Australia,1377,CrossFit Mana,19,,,20261,115360,1,2012
34018,mark tuley,mark,tuley,ACT,M,,,14,South Central,2683,,34,,,20262,115377,1,2012
25162,Christopher Chew,Christopher,Chew,ACT,M,,,11,North East,1472,CrossFit 1 Force,39,,,20263,115385,1,2012
71044,Alexandre Lopes de Santana,Alexandre,Lopes de Santana,ACT,M,,,8,Latin America,2968,CrossFit SP,33,,,20264,115395,1,2012
68472,Binnings Bent,Binnings,Bent,ACT,M,,,16,Southern California,1912,Brick CrossFit,31,,,20265,115397,1,2012
48826,James Jennings,James,Jennings,ACT,M,,,12,Northern California,793,Diablo CrossFit,25,,,20266,115399,1,2012
81114,Marco de Graaff,Marco,de Graaff,ACT,M,,,7,Europe,2336,CrossFit Noord,34,,,20267,115401,1,2012
64068,Spencer Lane,Spencer,Lane,ACT,M,,,16,Southern California,2395,,23,,,20268,115426,1,2012
49784,Willie Vera,Willie,Vera,ACT,M,,,14,South Central,643,CrossFit West Houston,34,,,20268,115426,1,2012
39601,Adam Ruff,Adam,Ruff,ACT,M,,,7,Europe,2695,CrossFit Connect,57,,,20270,115437,1,2012
12433,Michael Wilcox,Michael,Wilcox,ACT,M,,,15,South East,2506,CrossFit Integrity,31,,,20271,115443,1,2012
28554,Brandon Bartmann,Brandon,Bartmann,ACT,M,,,9,Mid Atlantic,0,,29,,,20272,115453,1,2012
23412,Pat Cassibo,Pat,Cassibo,ACT,M,,,4,Canada East,0,,28,,,20273,115459,1,2012
53991,Luke Price,Luke,Price,ACT,M,,,3,Australia,3026,,30,,,20274,115466,1,2012
79470,Nathan Stelter,Nathan,Stelter,ACT,M,,,10,North Central,2184,,36,,,20275,115468,1,2012
49853,Chris Lowe,Chris,Lowe,ACT,M,,,17,South West,1495,CrossFit Eminence,26,,,20276,115473,1,2012
27746,Maximiliano Martinez,Maximiliano,Martinez,ACT,M,,,8,Latin America,1282,,37,,,20277,115499,1,2012
66969,Matt Mahoney,Matt,Mahoney,ACT,M,,,11,North East,1910,CrossFit Route 1,39,,,20278,115509,1,2012
16654,Greg Baker,Greg,Baker,ACT,M,,,4,Canada East,909,Reebok CrossFit FirePower,33,,,20279,115517,1,2012
52439,Ewan Carmichael,Ewan,Carmichael,ACT,M,,,7,Europe,1132,CrossFit Glasgow,31,,,20280,115519,1,2012
22783,George Agustin,George,Agustin,ACT,M,,,7,Europe,3352,CrossFit Spangdahlem,28,,,20281,115520,1,2012
64481,Gus Stagg,Gus,Stagg,ACT,M,,,3,Australia,1587,,34,,,20282,115522,1,2012
60938,Nathan Pipke,Nathan,Pipke,ACT,M,,,9,Mid Atlantic,3035,Trident CrossFit,34,,,20283,115528,1,2012
64694,Stephen Fleury,Stephen,Fleury,ACT,M,,,11,North East,1942,,40,,,20284,115540,1,2012
3203,Jason Isherwood,Jason,Isherwood,ACT,M,,,17,South West,2275,,28,,,20285,115542,1,2012
44153,jorge luis mena aldaz,jorge luis,mena aldaz,ACT,M,,,8,Latin America,2131,,25,,,20286,115554,1,2012
45917,Seok-hwan Kim,Seok-hwan,Kim,ACT,M,,,2,Asia,2426,,37,,,20287,115579,1,2012
66217,Adam Hyde,Adam,Hyde,ACT,M,,,15,South East,515,,35,,,20288,115581,1,2012
43887,Jason Cook,Jason,Cook,ACT,M,,,4,Canada East,909,Reebok CrossFit FirePower,39,,,20289,115596,1,2012
31982,Wiliam Pownall,Wiliam,Pownall,ACT,M,,,3,Australia,3093,CrossFit South West Sydney (SWS),23,,,20290,115602,1,2012
33401,Benjamin Weiss,Benjamin,Weiss,ACT,M,,,16,Southern California,2950,,30,,,20291,115617,1,2012
35597,Eric Isacsson,Eric,Isacsson,ACT,M,,,7,Europe,0,,21,,,20292,115627,1,2012
59159,Mitchell Reeske,Mitchell,Reeske,ACT,M,,,16,Southern California,937,CrossFit Thousand Oaks,24,,,20293,115635,1,2012
32890,Sean Hufstedler,Sean,Hufstedler,ACT,M,,,14,South Central,3117,CrossFit Tyler,25,,,20294,115655,1,2012
33309,Ricky Delacruz,Ricky,Delacruz,ACT,M,,,17,South West,2487,CrossFit Initiative,30,,,20295,115662,1,2012
74924,Luke Parkinson,Luke,Parkinson,ACT,M,,,3,Australia,248,CrossFit 42 South,27,,,20296,115666,1,2012
52183,Simon Baun,Simon,Baun,ACT,M,,,7,Europe,562,,29,,,20297,115678,1,2012
69846,Miguel Reyes,Miguel,Reyes,ACT,M,,,13,North West,1897,,36,,,20298,115681,1,2012
76266,Andrew Knudsen,Andrew,Knudsen,ACT,M,,,15,South East,137,,30,,,20299,115692,1,2012
45679,William Acosta,William,Acosta,ACT,M,,,16,Southern California,649,CrossFit Riverside,25,,,20300,115700,1,2012
54014,Christian Johnsen,Christian,Johnsen,ACT,M,,,7,Europe,115,,29,,,20301,115703,1,2012
20577,Rob Mills,Rob,Mills,ACT,M,,,9,Mid Atlantic,2614,Oak City CrossFit,38,,,20302,115710,1,2012
10385,Ryan Schultz,Ryan,Schultz,ACT,M,,,17,South West,1611,,33,,,20302,115710,1,2012
77097,Jude Gentsch,Jude,Gentsch,ACT,M,,,10,North Central,2127,,31,,,20304,115714,1,2012
67556,Thomas Wilber,Thomas,Wilber,ACT,M,,,15,South East,1461,CrossFit Goat,42,,,20305,115718,1,2012
31181,Michael Capalbo,Michael,Capalbo,ACT,M,,,9,Mid Atlantic,2501,12 Labours CrossFit Annapolis,39,,,20306,115736,1,2012
8603,Michael Rushing,Michael,Rushing,ACT,M,,,14,South Central,3117,CrossFit Tyler,41,,,20307,115737,1,2012
74197,Brandon Kelley,Brandon,Kelley,ACT,M,,,13,North West,0,,23,,,20308,115745,1,2012
74224,Christopher Anderson,Christopher,Anderson,ACT,M,,,11,North East,1544,CrossFit 033,18,,,20309,115760,1,2012
72497,chris hammett,chris,hammett,ACT,M,,,13,North West,2111,Kitsap CrossFit,43,,,20310,115765,1,2012
70549,Nathan Heckenberg,Nathan,Heckenberg,ACT,M,,,3,Australia,1004,,29,,,20311,115768,1,2012
11651,louis w. soldier,louis,w. soldier,ACT,M,,,10,North Central,1383,,39,,,20312,115772,1,2012
36469,Sukh Banwait,Sukh,Banwait,ACT,M,,,12,Northern California,1657,,37,,,20313,115778,1,2012
14068,Michael Rooks,Michael,Rooks,ACT,M,,,10,North Central,1033,CrossFit Omaha,35,,,20314,115781,1,2012
39524,Paul Caristo,Paul,Caristo,ACT,M,,,3,Australia,3048,,35,,,20315,115783,1,2012
64530,Ben Walters,Ben,Walters,ACT,M,,,3,Australia,3180,,26,,,20316,115791,1,2012
51178,Jim Tschampl,Jim,Tschampl,ACT,M,,,10,North Central,1697,CrossFit Green Bay,43,,,20317,115798,1,2012
41530,Kym Dodd,Kym,Dodd,ACT,M,,,3,Australia,1574,,29,,,20318,115800,1,2012
82879,John Hammill,John,Hammill,ACT,M,,,4,Canada East,520,CrossFit Schaffhausen,39,,,20319,115803,1,2012
57576,Robert Horine,Robert,Horine,ACT,M,,,6,Central East,1935,NewCov CrossFit,33,,,20320,115810,1,2012
78253,Russ Low,Russ,Low,ACT,M,,,13,North West,588,CrossFit X-Factor,44,,,20321,115812,1,2012
5056,Cameron Laurie,Cameron,Laurie,ACT,M,,,3,Australia,307,,42,,,20322,115818,1,2012
11054,Thong Van Cao,Thong,Van Cao,ACT,M,,,7,Europe,671,CrossFit Reading,37,,,20323,115820,1,2012
16500,Simon Gill,Simon,Gill,ACT,M,,,7,Europe,1053,CrossFit Plymouth,24,,,20324,115832,1,2012
5424,Bart Eichholtz,Bart,Eichholtz,ACT,M,,,7,Europe,1691,CrossFit FSF,31,,,20325,115833,1,2012
62683,Josh Hynes,Josh,Hynes,ACT,M,,,3,Australia,2034,,26,,,20326,115844,1,2012
6579,Billy Gotti,Billy,Gotti,ACT,M,,,15,South East,1937,,32,,,20327,115848,1,2012
35227,jeffrey brophy,jeffrey,brophy,ACT,M,,,9,Mid Atlantic,2074,,41,,,20328,115856,1,2012
22047,ANTHONY GARCIA,ANTHONY,GARCIA,ACT,M,,,12,Northern California,793,Diablo CrossFit,30,,,20329,115861,1,2012
37986,Kevin Bezier,Kevin,Bezier,ACT,M,,,9,Mid Atlantic,424,CrossFit R.A.W.,20,,,20330,115879,1,2012
61739,Tadeh Baghmouri,Tadeh,Baghmouri,ACT,M,,,16,Southern California,439,CrossFit Monrovia,27,,,20331,115895,1,2012
39625,Matt Hostetter,Matt,Hostetter,ACT,M,,,14,South Central,847,Atomic CrossFit,28,,,20332,115897,1,2012
61065,Daniel McDougall,Daniel,McDougall,ACT,M,,,4,Canada East,477,,32,,,20333,115912,1,2012
27036,Jeff Thomason,Jeff,Thomason,ACT,M,,,12,Northern California,1714,Lamorinda CrossFit,38,,,20334,115914,1,2012
65825,Matt Cannoy,Matt,Cannoy,ACT,M,,,9,Mid Atlantic,2973,,30,,,20335,115920,1,2012
12189,Nicola Mori,Nicola,Mori,ACT,M,,,7,Europe,3041,Reebok CrossFit Parma,34,,,20336,115925,1,2012
47555,Scott Lang,Scott,Lang,ACT,M,,,13,North West,546,CrossFit Everett,32,,,20337,115930,1,2012
76088,Eric Ridgley,Eric,Ridgley,ACT,M,,,9,Mid Atlantic,424,CrossFit R.A.W.,40,,,20338,115931,1,2012
2692,James Stranahan,James,Stranahan,ACT,M,,,15,South East,1168,CrossFit Huntsville,32,,,20339,115932,1,2012
62815,Diego Viegas,Diego,Viegas,ACT,M,,,15,South East,1603,,32,,,20340,115954,1,2012
55750,Jacob Ellis,Jacob,Ellis,ACT,M,,,17,South West,3133,CrossFit SoCo,30,,,20341,115972,1,2012
71449,Chris Conn,Chris,Conn,ACT,M,,,9,Mid Atlantic,1135,CrossFit King of Prussia,36,,,20342,115981,1,2012
51765,Orri Kristinn Johannsson,Orri Kristinn,Johannsson,ACT,M,,,7,Europe,2147,,44,,,20343,115989,1,2012
34407,Hector Nunez,Hector,Nunez,ACT,M,,,8,Latin America,1308,,34,,,20344,115995,1,2012
6841,Andrew White,Andrew,White,ACT,M,,,3,Australia,933,CrossFit Brisbane,42,,,20345,116017,1,2012
31832,Chris Hudson,Chris,Hudson,ACT,M,,,14,South Central,2044,,35,,,20346,116033,1,2012
63237,Keith Eickhorst,Keith,Eickhorst,ACT,M,,,11,North East,1398,CrossFit Passaic Valley,40,,,20347,116036,1,2012
7280,Travis Miller,Travis,Miller,ACT,M,,,7,Europe,0,,28,,,20348,116039,1,2012
52267,Gergő Bán,Gergő,Bán,ACT,M,,,7,Europe,0,,21,,,20349,116044,1,2012
45100,Justin Tokarsky,Justin,Tokarsky,ACT,M,,,13,North West,1608,,30,,,20350,116047,1,2012
63232,Ryan Schmidt,Ryan,Schmidt,ACT,M,,,10,North Central,679,,35,,,20351,116056,1,2012
48682,Ty Winterbach,Ty,Winterbach,ACT,M,,,5,Canada West,1070,,39,,,20352,116060,1,2012
12602,Bruno Miranda,Bruno,Miranda,ACT,M,,,15,South East,1321,CrossFit Conquest,28,,,20353,116061,1,2012
9858,Nicholas Kalogeropoulos,Nicholas,Kalogeropoulos,ACT,M,,,15,South East,3248,,29,,,20354,116069,1,2012
59499,TJ Sondermann,Tj,Sondermann,ACT,M,,,11,North East,963,CrossFit Providence,40,,,20355,116084,1,2012
11440,David Nuñez,David,Nuñez,ACT,M,,,8,Latin America,1308,,25,,,20356,116086,1,2012
46321,Steve Crane,Steve,Crane,ACT,M,,,12,Northern California,1491,,44,,,20357,116090,1,2012
38999,Andrew Wike,Andrew,Wike,ACT,M,,,12,Northern California,1633,,28,,,20358,116096,1,2012
40853,Yan Martin,Yan,Martin,ACT,M,,,11,North East,3574,Reebok CrossFit One,38,,,20359,116097,1,2012
62152,David Tabb,David,Tabb,ACT,M,,,3,Australia,367,,29,,,20359,116097,1,2012
39787,brian ha,brian,ha,ACT,M,,,12,Northern California,1848,,16,,,20361,116103,1,2012
38994,ian kerner,ian,kerner,ACT,M,,,15,South East,3168,CrossFit Fort Pierce,37,,,20362,116113,1,2012
24450,Tyrone Rudio,Tyrone,Rudio,ACT,M,,,15,South East,2316,,29,,,20363,116129,1,2012
66157,Mike McDaniel,Mike,McDaniel,ACT,M,,,10,North Central,492,CrossFit NWA,43,,,20364,116133,1,2012
6507,August Murray,August,Murray,ACT,M,,,14,South Central,786,CrossFit Central,43,,,20365,116143,1,2012
15853,Will Mahoney,Will,Mahoney,ACT,M,,,13,North West,1621,Beaverton CrossFit,40,,,20366,116144,1,2012
20421,Jeremy Davis,Jeremy,Davis,ACT,M,,,15,South East,2619,,25,,,20367,116146,1,2012
43572,ben grieve,Ben,Grieve,ACT,M,,,3,Australia,4807,CrossFit Ashburton,35,,,20368,116177,1,2012
22832,Alex Lange,Alex,Lange,ACT,M,,,10,North Central,2729,,25,,,20368,116177,1,2012
57652,Hyun Duk Hwang,Hyun Duk,Hwang,ACT,M,,,2,Asia,3568,CrossFit Fighting Spirit,34,,,20368,116177,1,2012
77836,Scott Rawlinson,Scott,Rawlinson,ACT,M,,,17,South West,1050,FirstPower CrossFit,44,,,20371,116181,1,2012
20965,Jason Kriendler,Jason,Kriendler,ACT,M,,,14,South Central,788,CrossFit Champions,40,,,20371,116181,1,2012
45226,Allen Kilgore,Allen,Kilgore,ACT,M,,,15,South East,3230,,40,,,20373,116183,1,2012
66646,Steven Lujan,Steven,Lujan,ACT,M,,,14,South Central,1863,,27,,,20374,116187,1,2012
24784,Mike South,Mike,South,ACT,M,,,15,South East,1908,,41,,,20375,116193,1,2012
54753,Aaron Jackson,Aaron,Jackson,ACT,M,,,7,Europe,2695,CrossFit Connect,22,,,20376,116207,1,2012
75680,Rob Paz,Rob,Paz,ACT,M,,,10,North Central,1067,,38,,,20377,116214,1,2012
24759,Ryan Daly,Ryan,Daly,ACT,M,,,11,North East,746,CrossFit Queens,26,,,20378,116222,1,2012
46305,Maximiliano Ponce Amorín,Maximiliano,Ponce Amorín,ACT,M,,,8,Latin America,1282,,30,,,20379,116227,1,2012
49173,Michael Perkins,Michael,Perkins,ACT,M,,,6,Central East,3446,,41,,,20380,116233,1,2012
19446,David Talintyre,David,Talintyre,ACT,M,,,3,Australia,1489,,42,,,20380,116233,1,2012
66893,Barret Schloerke,Barret,Schloerke,ACT,M,,,12,Northern California,854,,24,,,20382,116262,1,2012
47233,Justin Ellery,Justin,Ellery,ACT,M,,,4,Canada East,1676,,18,,,20383,116266,1,2012
62303,Preston Thomas,Preston,Thomas,ACT,M,,,9,Mid Atlantic,3430,,28,,,20384,116278,1,2012
2095,Ian Galston,Ian,Galston,ACT,M,,,7,Europe,1132,CrossFit Glasgow,44,,,20385,116291,1,2012
33184,Rei Bianco,Rei,Bianco,ACT,M,,,15,South East,2960,Caution CrossFit Miami Lakes,41,,,20386,116292,1,2012
2212,Dave Re,Dave,Re,ACT,M,,,14,South Central,2280,,40,,,20387,116293,1,2012
44004,Matt Miller,Matt,Miller,ACT,M,,,6,Central East,3080,,30,,,20387,116293,1,2012
69695,Ali Jamshidi,Ali,Jamshidi,ACT,M,,,14,South Central,850,CrossFit Richardson,36,,,20389,116301,1,2012
27613,Dan Wiegand,Dan,Wiegand,ACT,M,,,11,North East,837,CrossFit NYC,27,,,20390,116305,1,2012
71318,Michael Wardroup,Michael,Wardroup,ACT,M,,,14,South Central,2603,,28,,,20391,116306,1,2012
71797,Christian Eyring,Christian,Eyring,ACT,M,,,17,South West,1089,,31,,,20392,116322,1,2012
50261,Philip Browne,Philip,Browne,ACT,M,,,14,South Central,1330,CrossFit Waxahachie,40,,,20393,116323,1,2012
34062,Tim Jacobs,Tim,Jacobs,ACT,M,,,17,South West,1164,CrossFit Fury,38,,,20394,116342,1,2012
42619,John Spratt,John,Spratt,ACT,M,,,15,South East,2506,CrossFit Integrity,27,,,20395,116352,1,2012
58301,joshua natton,joshua,natton,ACT,M,,,3,Australia,1645,,23,,,20396,116360,1,2012
41940,Ralph White,Ralph,White,ACT,M,,,15,South East,1160,,42,,,20397,116370,1,2012
44505,Bryan Duffy,Bryan,Duffy,ACT,M,,,3,Australia,3476,,32,,,20398,116372,1,2012
28458,Duncan McAndrew,Duncan,McAndrew,ACT,M,,,5,Canada West,623,CrossFit Taranis,44,,,20399,116390,1,2012
27345,Wei Yen Tan,Wei Yen,Tan,ACT,M,,,3,Australia,3235,CrossFit Townsville,27,,,20400,116393,1,2012
52720,shawn smith,shawn,smith,ACT,M,,,10,North Central,2563,CrossFit Xtra Mile,32,,,20401,116401,1,2012
59156,Tyler Gruntorad,Tyler,Gruntorad,ACT,M,,,17,South West,1823,,20,,,20402,116411,1,2012
21377,"Ismael Rosa, II",Ismael,"Rosa, II",ACT,M,,,10,North Central,259,,35,,,20403,116415,1,2012
